"3171","N3","しまった",,",""zut ! Merde !"""
"3172","N5","しまる","閉まる[亓段]","se fermer"
"3173","N3","じまん","自慢","fierté, orgueil, vantardise"
"3174","N2","じみ","地味","pur, simple, sobre"
"3175","N2","しみじみ","泋み泋み","ardemment, chaleureusement, de bon cœur"
"3176","N1","しみる","染みる[一段]","percer, transpercer, passer au travers de"
"3177","N4","しみん","市民","citoyen"
"3178","N3","じむ","事務","travail de bureau"
"3179","N4","じむしょ","事務所","bureau (pièce)"
"3180","N2","しめい","氏名","nom et prénom, identité"
"3181","N1","しめい","使命","commission, course"
"3182","N2","しめきり","締め切り","fermeture, dernier délai, fin, fermé"
"3183","N2","しめきる","締め切る[亓段]","clôturer, fermer, condamner (une porte, une ouverture)"
"3184","N3","しめす","示す[亓段]","indiquer, signifier, marquer, montrer"
"3185","N2","しめた","占めた","j'ai compris ! Pas de souci !"
"3186","N5","しめる","締める[一段]","attacher"
"3187","N5","しめる","閉める[一段]","fermer"
"3188","N3","しめる","占める[一段]","occuper, remplir, contenir"
"3189","N2","しめる","湿る[亓段]","être mouillé, se mouiller"
"3190","N2","じめん","地面","sol, surface de la terre"
"3191","N3","しも","霜","gel, givre"
"3192","N1","じもと","地元","local, du pays"
"3193","N1","しもべ","僕","valet, serviteur, subalterne"
"3194","N1","しや","視野","champ de vision, perspective"
"3195","N2","ジャーナリスト",,",""journaliste"""
"3196","N4","しゃかい","社会","société"
"3197","N2","しゃかいかがく","社会科学","sciences sociales"
"3198","N2","しゃがむ","[亓段]","s'accroupir"
"3199","N1","じゃく","弱","faible, faiblesse"
"3200","N2","じゃぐち","蛇口","robinet"
"3201","N2","じゃくてん","弱点","point faible"
"3202","N2","しゃこ","車庫","garage"
"3203","N1","しゃこう","社交","relation sociale, vie sociale"
"3204","N2","しゃしょう","車掌","conducteur de train"
"3205","N5","しゃしん","写真","photographie"
"3206","N5","しゃしんをとる","写真を撮る","prendre une photo"
"3207","N1","ジャズ",,",""jazz"""
"3208","N2","しゃせい","写生","croquis, esquisse, description"
"3209","N2","しゃせつ","社説","éditorial (article de journal)"
"3210","N1","しゃぜつ","謝絶","refus, réponse négative"
"3211","N1","しゃたく","社宅","logement que possède une entreprise pour ses employés"
"3212","N4","しゃちょう","社長","PDG"
"3213","N5","シャツ",,",""chemise, chemisier"""
"3214","N1","じゃっかん","若干","quelques, un peu"
"3215","N3","しゃっきん","借金","dette, emprunt"
"3216","N2","しゃっくり","吃逆","hoquet"
"3217","N2","シャッター",,",""volet, store"""
"3218","N2","しゃぶる","[亓段]","sucer, mâcher, mordiller"
"3219","N3","しゃべる","喋る","parler, discuter"
"3220","N2","しゃへん","斜辺","hypothénuse, ligne oblique"
"3221","N4","じゃま","邪魔","obstacle"
"3222","N4","ジャム",,",""confiture"""
"3223","N1","しゃめん","斜面","inclinaison, pente"
"3224","N1","しゃらく","洒落","à cœur ouvert, franc"
"3225","N1","じゃり","砂利","ballast, gravier, gravillon"
"3226","N2","しゃりん","車輪","roue de voiture"
"3227","N1","しゃれる","洒落る[一段]","faire des jeux de mots, s'habiller avec classe"
"3228","N5","シャワー",,",""douche"""
"3229","N2","じゃんけん","じゃん拳","jeu du pierre-feuille-ciseaux"
"3230","N1","ジャンパー",,",""pull-over"""
"3231","N1","ジャンプ",,",""saut"""
"3232","N1","ジャンボ",,",""éléphant, géant"""
"3233","N1","ジャンル",,",""genre"""
"3234","N1","しゅ","種","variété, genre"
"3235","N3","しゅう","週","semaine"
"3236","N3","しゅう","州","état, province"
"3237","N1","しゅう","衆","peuple, foule, un grand nombre"
"3238","N1","しゅう","周","périmètre (en géométrie), dynastie Chou"
"3239","N1","しゆう","私有","privé, personnel"
"3240","N5","じゅう","中","à travers, partout dans, partout en"
"3241","N3","じゅう","銃","pistolet, fusil, arme à feu"
"3242","N1","じゅう","住","habitation"
"3243","N4","じゆう","自由","libre"
"3244","N4","じゆう","自由","liberté"
"3245","N5","じゅう・とお","十","dix"
"3246","N3","しゅうい","周囲","alentours, circonférence, environs"
"3247","N1","しゅうえき","収益","revenus, bénéfices, profits"
"3248","N2","しゅうかい","集会","réunion, assemblée"
"3249","N3","しゅうかく","収穫","moisson, récolte, collecte"
"3250","N1","しゅうがく","修学","apprentissage"
"3251","N5","しゅうかん","週間","semaine"
"3252","N4","しゅうかん","習慣","habitude, manière"
"3253","N1","しゅうき","周期","cycle, période"
"3254","N1","しゅうぎいん","衆議院","chambre basse, chambre des députés"
"3255","N2","じゅうきょ","住居","adresse, habitation, résidence, maison"
"3256","N3","しゅうきょう","宗教","religion"
"3257","N1","しゅうぎょう","修行","poursuite de la connaissance, apprentissage, formation, discipline"
"3258","N1","じゅうぎょういん","従業員","employé, ouvrier"
"3259","N1","しゅうぎょうする","就業する","commencer à travailler, être engagé"
"3260","N2","しゅうきん","集金","collecte d'argent"
"3261","N1","しゅうけい","集計","ensemble, total"
"3262","N1","しゅうげき","襲撃","assaut, attaque"
"3263","N2","しゅうごう","集吅","rassemblement, assemblée"
"3264","N1","しゅうし","収支","revenus et dépenses"
"3265","N1","しゅうし","修士","maîtrise (diplôme universitaire)"
"3266","N2","しゅうじ","習字","calligraphie"
"3267","N1","しゅうしする","終始する","faire quelque chose du début à la fin"
"3268","N3","じゅうしする","重視する","accorder de l'importance, considérer"
"3269","N1","じゅうじする","従事する","s'employer à, se consacrer à"
"3270","N1","しゅうじつ","終日","tout au long de la journée"
"3271","N1","じゅうじつ","充实","achèvement, perfection, plénitude"
"3272","N1","しゅうじゃく","執着","ténacité, persévérance, attachement"
"3273","N1","しゅうしゅう","収集","collecte, récolte, rassemblement"
"3274","N4","じゅうしょ","住所","adresse"
"3275","N3","しゅうしょく","就職","le fait de trouver un emploi, inauguration"
"3276","N1","しゅうしょく","修飾","décoration, ornement, embellissement"
"3277","N2","しゅうしょくする","就職する","trouver un emploi"
"3278","N1","じゅうじろ","十字路","carrefour, croisement"
"3279","N3","ジュース",,",""jus"""
"3280","N3","しゅうせいする","修正する","altérer, modifier, corriger, rectifier, retoucher"
"3281","N3","じゅうたい","渋滞","embouteillage"
"3282","N2","じゅうたい","重体","gravement malade, mal en point"
"3283","N3","じゅうだい","重大","important, grave, sérieux"
"3284","N3","じゅうたく","住宅","résidence, habitation"
"3285","N1","じゅうたん","絨毯","moquette, tapie"
"3286","N3","しゅうだん","集団","groupe, masse"
"3287","N3","しゅうちゅう","集中","concentration"
"3288","N2","しゅうてん","終点","terminus"
"3289","N2","じゅうてん","重点","point important, point majeur"
"3290","N4","じゅうどう","柔道","judo"
"3291","N1","じゅうなん","柔軟","élastique, flexible"
"3292","N3","しゅうにゅう","収入","revenu, recette"
"3293","N2","しゅうにんする","就任する","entrer en fonction, prendre un poste"
"3294","N4","しゅうぱつ","出発","départ"
"3295","N4","じゅうぶん","十分","assez, suffisant"
"3296","N2","しゅうへん","周辺","circonférence, environs, périphérie, périphériques informatiques"
"3297","N3","じゅうみん","住民","citoyens, habitants, population"
"3298","N1","しゅうよう","収容","héberger, réceptionner, admettre, introduire (dans un dictionnaire)"
"3299","N3","じゅうよう","重要","essentiel, important"
"3300","N1","じゅうらい","従来","jusqu'à présent, traditionnel"
"3301","N3","しゅうり","修理","réparation, dépannage"
"3302","N2","しゅうりょう","終了","arrêt, fin"
"3303","N1","しゅうりょう","修了","achèvement d'un cours"
"3304","N2","じゅうりょう","重量","pesanteur, poids, poids lourd (pour un sportif, une voiture…)"
"3305","N2","じゅうりょく","重力","gravité, pensanteur"
"3306","N1","しゅえい","守衛","garde du corps, portier"
"3307","N1","しゅえん","主演","en vedette, dans le rôle principal"
"3308","N1","しゅかん","主観","subjectivité, sujet , égo"
"3309","N3","しゅぎ","主義","doctrine, principe, règle"
"3310","N5","じゅぎょう","授業","cours, classe"
"3311","N1","じゅく","塾","cours privé, cours de soutien"
"3312","N1","しゅくが","祝賀","célébrations, félicitations"
"3313","N2","じゅくご","熟語","idiotisme, expression idiomatique"
"3314","N2","しゅくじつ","祝日","jour férié"
"3315","N2","しゅくしょう","縮小","diminution, réduction"
"3316","N5","しゅくだい","宿題","devoir à la maison"
"3317","N3","しゅくはく","宿泊","séjour, nuit d'hôtel"
"3318","N1","しゅくめい","宿命","destinée, destin"
"3319","N1","しゅげい","手芸","artisanat, travail artisanal"
"3320","N1","しゅけん","主権","suprématie, domination"
"3321","N2","じゅけんする","受験する","passer un examen"
"3322","N2","しゅご","主語","sujet grammatical"
"3323","N1","しゅさい","主催","sponsor"
"3324","N1","しゅざい","取材","données collectées"
"3325","N1","しゅし","趣旨","objet, sens, sujet"
"3326","N3","しゅじゅつ","手術","opération chirurgicale"
"3327","N3","しゅしょう","首相","Premier Ministre"
"3328","N1","しゅしょく","主食","aliment de base"
"3329","N1","しゅじんこう","主人公","protagoniste, personnage principale, héros, héroïne"
"3330","N1","しゅたい","主体","sujet, composant principal"
"3331","N1","しゅだい","主題","sujet, thème, idée centrale"
"3332","N3","しゅだん","手段","moyen, mesure"
"3333","N3","しゅちょう","主張","affirmation, déclaration, insistance"
"3334","N1","しゅつえん","出演","entrée en scène, représentation au théâtre)"
"3335","N2","しゅっきんする","出勤する","aller au travail, aller travailler"
"3336","N1","しゅっけつ","出血","hémorragie, saignement"
"3337","N2","じゅつご","述語","prédicat (grammaire)"
"3338","N1","しゅっさん","出産","accouchement, délivrance, production de biens"
"3339","N1","しゅっしゃ","出社","arrivée (dans un pays, au travail…)"
"3340","N1","しゅっしょう","出生","naissance"
"3341","N2","しゅつじょう","出場","participation, apparition (sur scène)"
"3342","N3","しゅっしん","出身","être originaire de, venir de"
"3343","N1","しゅっせ","出世","carrière réussie, promotion"
"3344","N4","しゅっせき","出席","présence"
"3345","N1","しゅつだい","出題","proposer un problème"
"3346","N2","しゅっちょう","出張","voyage d'affaire"
"3347","N1","しゅつどうする","出動する","partir, se déplacer, envoyer"
"3348","N3","しゅっぱん","出版","édition, publication"
"3349","N1","しゅっぴ","出費","dépenses"
"3350","N1","しゅっぴん","出品","exposition, présentation de produits"
"3351","N3","しゅと","首都","capitale"
"3352","N1","しゅどう","主導","leader"
"3353","N1","しゅにん","主任","responsable, chef"
"3354","N1","しゅのう","首脳","cerveau, tête"
"3355","N1","しゅび","守備","défense"
"3356","N3","しゅふ","主婦","femme au foyer"
"3357","N1","しゅほう","手法","technique"
"3358","N4","しゅみ","趣味","passe-temps, hobby"
"3359","N2","じゅみょう","寿命","durée de vie"
"3360","N1","じゅもく","樹木","arbres et arbustes, bosquet"
"3361","N2","しゅやく","主役","rôle principal"
"3362","N3","しゅよう","主要","principal, majeur"
"3363","N3","じゅよう","需要","demande, requête"
"3364","N1","じゅりつする","樹立する","créer, établir, constituer"
"3365","N3","しゅるい","種類","variété, sorte, genre, catégorie, type"
"3366","N2","じゅわき","受話器","combiné téléphonique"
"3367","N3","じゅん","順","ordre, tour"
"3368","N3","しゅんかん","瞬間","un instant, un moment, une seconde"
"3369","N2","じゅんかん","循環","circulation, rotation, cycle"
"3370","N1","じゅんきゅう","準急","train régional"
"3371","N2","じゅんさ","巡査","policier"
"3372","N2","じゅんじゅん","順々","à tour de rôle, l'un après l'autre"
"3373","N2","じゅんじょ","順序","ordre, séquence, méthode"
"3374","N2","じゅんじょう","純情","naïf, au cœur pur"
"3375","N1","じゅんじる","準じる[一段]","suivre, se conformer à, s'adresser à"
"3376","N2","じゅんすい","純粋","pure, véritable, vrai"
"3377","N1","じゅんずる","準ずる[一段]","correspondre à, être proportionné à, être conforme à"
"3378","N3","じゅんちょう","順調","normal, satisfaisant, bien"
"3379","N3","じゅんばん","順番","ordre, tour"
"3380","N4","じゅんび","準備","préparation, préparatif"
"3381","N2","しょ","諸","beaucoup, plusieurs"
"3382","N1","じょ","助","aide, secours, assistance"
"3383","N2","しょい","所為","acte, action"
"3384","N3","しょう","賞","prix"
"3385","N3","しょう","章","compteur pour les chapitres"
"3386","N2","しょう","背負う[亓段]","être surchargé avec, porter sur son dos ou sesépaules"
"3387","N2","しょう","商","quotient, niveau, vente"
"3388","N1","しょう","象","phénomène"
"3389","N1","しょう","症","maladie"
"3390","N3","しよう","使用","utilisation, application, emploi"
"3391","N1","しよう","私用","à utilisation privée"
"3392","N1","しよう","仕様","méthode, manière, ressources, spécifications techniques"
"3393","N2","じょう","畳","compteur pour les tatamis (unité de mesure de longueur)"
"3394","N2","じょう","状","forme"
"3395","N2","じょう","上","du point de vue de"
"3396","N1","じょう","情","sentiment, émotion, passion"
"3397","N1","じょう","尉","geôlier, cadre"
"3398","N1","じょう","嬢","jeune femme, femme non mariée"
"3399","N1","じょうい","上位","poids fort, supérieur (en terme de rang), unité centrale"
"3400","N1","じょうえん","上演","représentation (musicale par exemple), spectacle"
"3401","N2","しょうか","消化","digestion"
"3402","N1","じょうか","城下","terres proche d'un château"
"3403","N4","しょうかい","紹介","présentation, introduction (d'une personne)"
"3404","N3","しょうがい","障害","obstacle, entrave, empêchement"
"3405","N3","しょうがくきん","奨学金","bourse d'étude"
"3406","N2","しょうがくせい","小学生","élève d'école primaire"
"3407","N4","しょうがつ","正月","jour du Nouvel-An"
"3408","N4","しょうがっこう","小学校","école primaire"
"3409","N2","じょうき","蒸気","vapeur"
"3410","N2","じょうぎ","定規","règle (pour mesurer)"
"3411","N3","じょうきゃく","乗実","passager"
"3412","N2","じょうきゅう","上級","niveau avancé, niveau supérieur"
"3413","N3","じょうきょう","状況","condition, circonstance, situation"
"3414","N2","しょうぎょう","商業","commerce, business"
"3415","N3","じょうきょうする","上京する","monter à Tôkyô, aller à Tôkyô"
"3416","N2","しょうきょくてき","消極的","passif, peu enthousiaste, pessimiste"
"3417","N1","しょうきょする","消去する","éliminer, nettoyer, effacer, purger"
"3418","N2","しょうきん","賞金","prix, récompense (en espèces)"
"3419","N1","じょうくう","上空","ciel, cieux"
"3420","N1","しょうげき","衝撃","choc, impact"
"3421","N3","じょうけん","条件","condition, terme d'un contrat"
"3422","N1","しょうげん","証言","témoignage, preuve"
"3423","N1","しょうげんする","証言する","témoigner"
"3424","N1","しょうこ","証拠","preuve (juridique), témoignage"
"3425","N3","しょうご","正午","midi"
"3426","N2","しょうこう","消耗","épuisement, consommation"
"3427","N1","しょうごう","照吅","comparaison"
"3428","N1","しょうさい","詳細","détail"
"3429","N1","じょうし","上司","chef, supérieur"
"3430","N2","しょうじ","障子","porte coulissante japonaise en papier"
"3431","N3","じょうしき","常識","sens commun"
"3432","N3","しょうじき","正直","honnête"
"3433","N2","しょうしゃ","商社","société commerciale"
"3434","N2","じょうしゃする","乗車する","monter dans un véhicule (voiture, train…)"
"3435","N2","じょうじゅん","上旪","début du mois, premier tiers du mois"
"3436","N1","じょうしょ","情緒","émotion, sentiment"
"3437","N3","しょうじょ","尐女","jeune fille, fille"
"3438","N3","しょうしょう","尐々","juste une minute, juste un peu"
"3439","N1","じょうしょう","上昇","ascension, hausse, montée"
"3440","N3","しょうじょう","症状","symptôme"
"3441","N2","しょうしょうおまちください","尐々お待ちください","un instant s'il vous plaît"
"3442","N3","しょうじる","生じる[一段]","produire, provoquer"
"3443","N1","しょうしん","昇進","promotion (dans le sens d'avancement de carrière)"
"3444","N5","じょうず","上手","doué, bon"
"3445","N1","しょうすう","尐数","minorité, petit nombre"
"3446","N1","しょうする","称する","se prétendre, feindre"
"3447","N1","じょうせい","情勢","état des choses, condition situation"
"3448","N4","しょうせつ","小説","roman"
"3449","N1","しょうそく","消息","nouvelles (de quelqu'un)"
"3450","N4","しょうたい","招待","invitation"
"3451","N3","じょうたい","状態","état, situation, condition"
"3452","N1","しょうだく","承諾","approbation, consentement"
"3453","N3","じょうたつ","上達","amélioration, progrès, perfectionnement"
"3454","N2","じょうたつする","上達する","s'améliorer, se perfectionner, progresser"
"3455","N3","じょうだん","冗談","blague"
"3456","N4","しょうち","承知","consentement"
"3457","N1","しょうちょう","象徴","symbole, emblème"
"3458","N2","しょうてん","商店","boutique, magasin"
"3459","N2","しょうてん","焦点","point principal, point essentiel"
"3460","N3","じょうとう","上等","bon, de qualité, supérieur"
"3461","N2","しょうどく","消毒","désinfection, stérilisation"
"3462","N3","しょうとつ","衝突","collision"
"3463","N1","しょうにか","小児科","pédiatrie"
"3464","N3","しょうにん","承認","accord, approbation, consentement"
"3465","N3","しょうにん","商人","commercant, marchant, vendeur"
"3466","N1","しょうにん","証人","témoin"
"3467","N1","しようにん","使用人","domestique, employé"
"3468","N1","じょうねつ","情熱","ardeur, ferveur, enthousiasme"
"3469","N3","しょうねん","尐年","jeune, adolescent"
"3470","N2","しょうはい","勝敗","issue d'une bataille, victoire ou défaite"
"3471","N3","しょうばい","商売","commerce, business, transaction"
"3472","N2","じょうはつ","蒸発","évaporation, disparition inexpliquée"
"3473","N3","しょうひ","消費","consommation"
"3474","N3","しょうひん","商品","articles, marchandise, stock"
"3475","N2","しょうひん","賞品","prix, trophée, récompense"
"3476","N2","じょうひん","上品","élégant, distingué, raffiné"
"3477","N1","じょうふ","丈夫","héros, gentleman, guerrier"
"3478","N2","しょうぶ","勝負","victoire ou défaite, match, compétition"
"3479","N5","じょうぶ","丈夫","bonne santé, forme"
"3480","N2","しょうべん","小便","urine"
"3481","N1","じょうほ","譲歩","conciliation, compromis, concession"
"3482","N3","じょうほう","情報","information, renseignement"
"3483","N3","しょうぼう","消防","pompiers"
"3484","N2","しょうぼうしょ","消防署","caserne de pompiers"
"3485","N2","しょうみ","正味","net (poids)"
"3486","N3","しょうめい","証明","preuve, justification"
"3487","N1","しょうめい","照明","éclairage, illumination"
"3488","N2","しょうめん","正面","face, façade"
"3489","N1","じょうやく","条約","traité, pacte"
"3490","N5","しょうゆ","醤油","sauce soja"
"3491","N4","しょうらい","将来","futur (proche)"
"3492","N1","しょうり","勝利","victoire, succès, triomphe"
"3493","N1","じょうりく","上陸","débarquement, le fait de toucher la côté (pour un typhon par exemple)"
"3494","N2","しょうりゃく","省略","oubli, omission"
"3495","N1","じょうりゅう","蒸留","distillation"
"3496","N1","しょうれい","奨励","encouragement, soutien, promotion"
"3497","N1","ショー",,",""show"""
"3498","N3","じょおう","女王","reine"
"3499","N1","じょがい","除外","exception, exclusion"
"3500","N2","しょきゅう","初級","niveau élémentaire, niveau débutant"
"3501","N2","じょきょうじゅ","助教授","professeur assistant"
"3502","N3","しょく","職","emploi, poste"
"3503","N1","しょくいん","職員","personnel (d'une entreprise), employé"
"3504","N2","しょくえん","食塩","sel de table"
"3505","N3","しょくぎょう","職業","profession"
"3506","N4","しょくじ","食事","repas"
"3507","N4","しょくじする","食事する","prendre un repas"
"3508","N3","しょくたく","食卓","table à manger"
"3509","N5","しょくどう","食堂","salle à manger"
"3510","N2","しょくにん","職人","artisan, travailleur"
"3511","N2","しょくば","職場","lieu de travail"
"3512","N3","しょくひん","食品","aliments, produits alimentaires"
"3513","N3","しょくぶつ","植物","plante"
"3514","N1","しょくみんち","植民地","colonie"
"3515","N1","しょくむ","職務","obligations professionnelles"
"3516","N3","しょくもつ","食物","nourriture"
"3517","N3","しょくよく","食欲","appétit"
"3518","N3","しょくりょう","食料","nourriture, vivres"
"3519","N3","しょくりょう","食糧","provisions, vivres, rations"
"3520","N4","しょくりょうひん","食料品","nourriture"
"3521","N1","しょくん","諸君","Mesdames et messieurs"
"3522","N1","じょげん","助言","conseil, avis, suggestion"
"3523","N1","じょこうする","徐行する","aller lentement"
"3524","N3","しょさい","書斎","bureau (de travail)"
"3525","N1","しょざい","所在","endroit, localisation"
"3526","N3","じょし","女子","femme, fille"
"3527","N1","じょし","女史","Mme"
"3528","N1","じょし","助詞","particule grammaticale"
"3529","N1","しょじ","所持","possession, le fait de posséder quelque chose"
"3530","N3","じょしゅ","助手","aide, assistant"
"3531","N2","しょじゅん","初旪","les 10 premiers jours du mois"
"3532","N3","じょじょに","徐々に","lentement, petit à petit, peu à peu"
"3533","N4","じょせい","女性","femme"
"3534","N2","しょせき","書籍","livre, publication"
"3535","N1","しょぞくする","所属する","appartenir à"
"3536","N1","しょち","処置","disposition, mesure"
"3537","N2","しょっき","食器","vaisselle"
"3538","N1","ショック",,",""choc"""
"3539","N1","しょっちゅう",,",""constamment, toujours"""
"3540","N2","ショップ",,",""commerce, boutique, magasin"""
"3541","N1","しょてい","所定","fixé, prévu"
"3542","N2","しょてん","書店","librairie"
"3543","N2","しょどう","書道","calligraphie"
"3544","N1","じょどうし","助動詞","verbe auxiliaire"
"3545","N1","しょとく","所得","gains, revenus"
"3546","N1","しょばつ","処罰","punition"
"3547","N1","しょはん","初版","première édition"
"3548","N1","しょひょう","書評","critique littéraire d'un livre"
"3549","N1","しょぶん","処分","mesure, punition"
"3550","N2","しょほ","初歩","éléments de base, rudiments"
"3551","N1","しょみん","庶民","peuple, plèbe"
"3552","N1","しょむ","庶務","affaires générales"
"3553","N3","しょめい","署名","autographe, signature"
"3554","N3","しょもつ","書物","livres"
"3555","N3","じょゆう","女優","actrice"
"3556","N3","しょり","処理","arrangement, disposition, traitement"
"3557","N3","しょるい","書類","document"
"3558","N2","しらが","白髪","cheveux blancs, cheveux gris"
"3559","N3","しらせ","知らせ","annonce, information"
"3560","N4","しらせる","知らせる[一段]","informer, annoncer, prévenir"
"3561","N1","しらべ","調べ","inspection, recherche, enquête"
"3562","N4","しらべる","調べる[一段]","examiner, vérifier"
"3563","N3","しり","尻","fesses, derrière, postérieur"
"3564","N2","しりあい","知り吅い","connaissance (personne)"
"3565","N2","シリーズ",,",""séries"""
"3566","N1","しりぞく","退く[亓段]","se retirer, reculer, abandonner"
"3567","N1","しりぞける","退ける[一段]","repousser"
"3568","N2","しりつ","私立","privé (en parlant d'un établissement)"
"3569","N1","じりつ","自立","indépendance, autonomie"
"3570","N2","しりょう","資料","donnée, matériaux"
"3571","N5","しる","知る[亓段]","connaître, savoir"
"3572","N2","しる","汁","soupe, jus, bouillon"
"3573","N3","しるし","印","marque, symbole"
"3574","N1","しるす","記す[亓段]","écrire, noter"
"3575","N1","しれい","指令","ordre, instruction"
"3576","N3","しろ","城","château"
"3577","N2","しろ","白","blanc"
"3578","N1","しろ","代","prix, matériau, substitution"
"3579","N5","しろい","白い","blanc"
"3580","N2","しろうと","素人","amateur, débutant, inexpérimenté, novice"
"3581","N2","しわ","皺","ride, pli"
"3582","N2","しん","新","nouveau, nouvel"
"3583","N2","しん","芯","cœur, centre, mèche, mine (de crayon), agrafe"
"3584","N1","じん","人","personne, être humain, homme"
"3585","N1","しんか","進化","évolution"
"3586","N1","じんかく","人格","caractère, personnalité"
"3587","N3","しんがくする","進学する","entrer à l'université"
"3588","N1","しんかする","進化する","évoluer"
"3589","N1","しんがり","殿","arrière-garde"
"3590","N2","しんかんせん","新幹線","shinkansen (train à grande vitesse japonais)"
"3591","N1","しんぎ","審議","délibération"
"3592","N2","しんくう","真空","vide, creux"
"3593","N3","しんけい","神経","nerf, sensibilité"
"3594","N3","しんけん","真剣","sérieux, consciencieux"
"3595","N3","しんこう","信仰","foi, croyance"
"3596","N1","しんこう","進行","avancement, progrès"
"3597","N1","しんこう","新興","émergent, montant, nouveau"
"3598","N1","しんこう","振興","encouragement, essor"
"3599","N4","じんこう","人口","population"
"3600","N3","じんこう","人工","artificiel"
"3601","N3","しんごう","信号","feux de circulation"
"3602","N3","しんこく","深刻","sérieux, grave"
"3603","N1","しんこく","申告","déclaration, notification"
"3604","N1","しんこん","新婚","jeunes mariés"
"3605","N1","しんさ","審査","enquête, investigation, examen"
"3606","N1","じんざい","人材","personne compétente, personne douée"
"3607","N3","しんさつ","診察","visite médicale"
"3608","N1","しんし","紳士","gentleman"
"3609","N2","じんじ","人事","administration du personnel"
"3610","N1","しんじつ","真实","réalité, faits"
"3611","N1","しんじゃ","信者","croyant, chrétien, fidèle"
"3612","N4","じんじゃ","神社","sanctuaire shinto"
"3613","N3","じんしゅ","人種","race"
"3614","N1","しんじゅ","真珠","perle"
"3615","N1","しんじゅう","心中","double suicide d'amoureux"
"3616","N1","しんしゅつ","進出","extension, expansion"
"3617","N1","しんじょう","心情","mentalité, sentiments, émotions"
"3618","N3","しんじる","信じる[一段]","croire"
"3619","N2","しんしん","心身","corps et âme"
"3620","N1","しんじん","新人","nouveau venu, débutant"
"3621","N2","しんずる","信ずる[一段]","croire, avoir confiance en, se fier à"
"3622","N1","しんせい","神聖","sainteté"
"3623","N3","じんせい","人生","vie (en tant que concept opposé à la mort)"
"3624","N3","しんせき","親戚","parent, proche"
"3625","N4","しんせつ","親切","gentil"
"3626","N4","しんせつ","親切","gentillesse"
"3627","N3","しんせん","新鮮","frais"
"3628","N1","しんぜん","親善","amitié"
"3629","N1","しんそう","真相","fait réel, vérité"
"3630","N3","しんぞう","心臓","cœur (organe)"
"3631","N2","じんぞう","人造","artificiel, synthétique"
"3632","N1","じんそく","迅速","rapide, vif, prompt"
"3633","N3","しんたい","身体","corps (physique)"
"3634","N1","じんたい","人体","corps humain"
"3635","N2","しんだい","寝台","lit, divan"
"3636","N2","しんだん","診断","diagnostic"
"3637","N1","しんちく","新築","nouveau bâtiment, nouvelle construction"
"3638","N3","しんちょう","慎重","prudence, attention, précaution"
"3639","N3","しんちょう","身長","taille (d'une personne)"
"3640","N1","しんていする","進呈する","présenter un cadeau, offrir"
"3641","N1","しんてん","進展","suite, tournure des évènements"
"3642","N1","しんでん","神殿","temple, lieu sacré"
"3643","N1","しんど","進度","progrès"
"3644","N1","しんどう","振動","oscillation, vibration"
"3645","N2","しんにゅう","侵入","raid, agression, invasion, pénétration"
"3646","N1","しんにゅうせい","新入生","étudiant en première année"
"3647","N1","しんにん","信任","confiance, croyance"
"3648","N4","しんぱい","心配","inquiétudes, angoisses"
"3649","N4","しんぱいする","心配する","se faire du souci"
"3650","N3","しんばん","審判","jugement, procès, arbitrage"
"3651","N1","しんぴ","神秘","mystère"
"3652","N3","じんぶつ","人物","personnalité, personnage, personne d'envergure"
"3653","N5","しんぶん","新聞","journal (papier)"
"3654","N2","じんぶんかがく","人文科学","sciences humaines"
"3655","N4","しんぶんしゃ","新聞社","journal (entreprise)"
"3656","N3","しんぽ","進歩","progrès, avancée"
"3657","N1","しんぼう","辛抱","patience, endurance"
"3658","N1","じんみん","人民","peuple"
"3659","N2","じんめい","人命","vie humaine"
"3660","N1","じんもく","人目","le regard des autres, coup d'œil"
"3661","N2","しんや","深夜","tard dans la nuit"
"3662","N3","しんゆう","親友","meilleur ami"
"3663","N3","しんようする","信用する","croire, avoir confiance en, se fier à"
"3664","N3","しんらい","信頼","confiance"
"3665","N3","しんり","心理","psychologie"
"3666","N1","しんり","真理","vérité"
"3667","N1","しんりゃく","侵略","agression, invasion, attaque"
"3668","N1","しんりょう","診療","diagnostic, examen clinique"
"3669","N2","しんりん","森林","forêts, bois"
"3670","N2","しんるい","親類","parent, famille, proche"
"3671","N3","じんるい","人類","humanité"
"3672","N2","しんろ","進路","chemin, route"
"3673","N2","しんわ","神話","mythe, légende"
"3674","N3","す","巣","antre, caverne, nid, toile d'araignée, ruche"
"3675","N2","す","酢","vinaigre"
"3676","N3","ず","図","dessin, illustration, schéma, plan"
"3677","N4","すいえい","水泳","natation"
"3678","N1","すいげん","水源","source"
"3679","N2","すいさん","水産","produits de la mer"
"3680","N2","すいじ","炊事","art culinaire, cuisine"
"3681","N3","すいじゅん","水準","niveau d'eau, niveau, standard"
"3682","N2","すいじょうき","水蒸気","vapeur d'eau"
"3683","N1","すいしん","推進","propulsion, poussée"
"3684","N3","すいせん","推薦","recommandation"
"3685","N1","すいせんする","水洗する","tirer la chasse d'eau"
"3686","N2","すいそ","水素","hydrogène"
"3687","N1","すいそうする","吹奏する","jouer d'un instrument à vent"
"3688","N1","すいそく","推測","supposition, conjecture"
"3689","N2","すいちょく","垂直","perpendiculaire, vertical"
"3690","N3","スイッチ",,",""interrupteur"""
